"max_depth","iter","train_auc_mean","test_auc_mean"
1,2584,0.801661,0.800839
1,2585,0.801661,0.8008404
1,2586,0.8016612,0.8008396
1,2587,0.8016614,0.8008412
1,2588,0.801661,0.800841
1,2589,0.8016618,0.8008412
1,2590,0.8016618,0.8008412
1,2591,0.8016614,0.8008406
1,2592,0.8016618,0.800841
1,2593,0.8016616,0.8008402
1,2594,0.8016624,0.8008406
1,2595,0.8016614,0.8008402
1,2596,0.8016626,0.8008406
1,2597,0.8016622,0.8008412
1,2598,0.8016622,0.8008402
1,2599,0.801663,0.800841
1,2600,0.8016622,0.8008406
1,2601,0.801663,0.80084
1,2602,0.801663,0.80084
1,2603,0.8016636,0.8008406
1,2604,0.8016642,0.8008404
1,2605,0.8016636,0.8008408
1,2606,0.8016638,0.8008404
1,2607,0.8016642,0.8008404
1,2608,0.8016642,0.8008412
1,2609,0.8016646,0.8008416
1,2610,0.8016642,0.8008416
1,2611,0.8016652,0.8008408
1,2612,0.8016646,0.8008412
1,2613,0.8016654,0.800841
1,2614,0.8016646,0.8008416
1,2615,0.8016654,0.800842
1,2616,0.801665,0.8008422
1,2617,0.8016654,0.8008428
1,2618,0.8016656,0.8008428
1,2619,0.8016662,0.8008432
1,2620,0.8016658,0.8008428
1,2621,0.801667,0.8008428
1,2622,0.8016664,0.8008426
1,2623,0.8016666,0.8008426
1,2624,0.8016668,0.8008424
1,2625,0.801667,0.800843
1,2626,0.8016676,0.8008424
1,2627,0.8016676,0.8008432
1,2628,0.8016674,0.8008432
1,2629,0.8016678,0.8008436
1,2630,0.8016678,0.8008432
1,2631,0.8016682,0.8008432
1,2632,0.8016682,0.8008422
1,2633,0.8016688,0.8008434
1,2634,0.801669,0.8008426
1,2635,0.801669,0.8008434
1,2636,0.8016694,0.8008434
1,2637,0.8016696,0.8008436
1,2638,0.8016696,0.8008436
1,2639,0.80167,0.8008444
1,2640,0.80167,0.8008442
1,2641,0.801671,0.8008448
1,2642,0.8016704,0.800844
1,2643,0.8016706,0.8008446
1,2644,0.8016706,0.8008436
1,2645,0.8016712,0.800845
1,2646,0.8016708,0.800844
1,2647,0.8016712,0.8008452
1,2648,0.8016714,0.8008448
1,2649,0.8016714,0.8008448
1,2650,0.8016718,0.800845
1,2651,0.8016718,0.8008456
1,2652,0.8016718,0.8008442
1,2653,0.8016724,0.8008452
1,2654,0.801672,0.800845
1,2655,0.8016732,0.8008458
1,2656,0.8016732,0.800845
1,2657,0.8016734,0.8008456
1,2658,0.8016726,0.8008446
1,2659,0.8016738,0.8008448
1,2660,0.8016734,0.8008448
1,2661,0.8016738,0.800845
1,2662,0.8016732,0.800845
1,2663,0.8016746,0.8008458
1,2664,0.8016738,0.8008454
1,2665,0.8016748,0.800846
1,2666,0.8016742,0.8008456
1,2667,0.8016748,0.800846
1,2668,0.8016746,0.8008456
1,2669,0.8016756,0.8008456
1,2670,0.8016756,0.8008462
1,2671,0.8016756,0.8008462
1,2672,0.801676,0.800847
1,2673,0.8016758,0.8008468
1,2674,0.8016762,0.8008474
1,2675,0.8016768,0.8008466
1,2676,0.801677,0.8008468
1,2677,0.801677,0.8008468
1,2678,0.8016766,0.8008466
1,2679,0.8016776,0.800847
1,2680,0.801677,0.8008468
1,2681,0.8016776,0.8008474
1,2682,0.801677,0.8008466
1,2683,0.8016778,0.8008478
1,2684,0.8016772,0.8008478
1,2685,0.8016776,0.8008472
1,2686,0.8016782,0.800848
1,2687,0.8016776,0.8008476
1,2688,0.8016784,0.800848
1,2689,0.8016786,0.8008482
1,2690,0.8016786,0.8008492
1,2691,0.8016786,0.8008476
1,2692,0.8016792,0.800849
1,2693,0.8016794,0.80085
1,2694,0.801679,0.8008496
1,2695,0.8016796,0.8008494
1,2696,0.8016796,0.8008496
1,2697,0.80168,0.80085
1,2698,0.8016804,0.80085
1,2699,0.8016806,0.80085
1,2700,0.8016808,0.80085
1,2701,0.8016818,0.8008496
1,2702,0.8016814,0.800849
1,2703,0.801682,0.8008496
1,2704,0.8016816,0.800849
1,2705,0.8016824,0.8008492
1,2706,0.8016822,0.8008494
1,2707,0.8016828,0.8008486
1,2708,0.8016826,0.8008488
1,2709,0.8016818,0.8008492
1,2710,0.801683,0.8008488
1,2711,0.8016824,0.8008494
1,2712,0.801683,0.8008492
1,2713,0.801683,0.8008498
1,2714,0.8016836,0.8008494
1,2715,0.8016834,0.800849
1,2716,0.8016832,0.8008498
1,2717,0.8016834,0.8008498
1,2718,0.8016836,0.8008488
1,2719,0.8016836,0.80085
1,2720,0.801684,0.8008488
1,2721,0.8016836,0.80085
1,2722,0.8016844,0.8008492
1,2723,0.8016848,0.8008494
1,2724,0.8016852,0.8008488
1,2725,0.8016844,0.8008494
1,2726,0.8016854,0.8008492
1,2727,0.8016846,0.800849
1,2728,0.8016852,0.80085
1,2729,0.801685,0.80085
1,2730,0.8016854,0.8008498
1,2731,0.801686,0.800849
1,2732,0.8016856,0.8008492
1,2733,0.8016862,0.80085
1,2734,0.801686,0.8008494
1,2735,0.801686,0.8008496
1,2736,0.8016862,0.8008506
1,2737,0.8016864,0.8008504
1,2738,0.8016868,0.8008504
1,2739,0.8016874,0.8008506
1,2740,0.801687,0.800851
1,2741,0.8016872,0.8008504
1,2742,0.801687,0.8008512
1,2743,0.8016882,0.80085
1,2744,0.8016888,0.8008504
1,2745,0.8016886,0.8008506
1,2746,0.8016888,0.8008504
1,2747,0.8016884,0.8008508
1,2748,0.8016886,0.8008502
1,2749,0.8016894,0.8008506
1,2750,0.8016896,0.8008504
1,2751,0.80169,0.8008508
1,2752,0.80169,0.8008508
1,2753,0.80169,0.8008508
1,2754,0.8016906,0.800851
1,2755,0.8016904,0.8008512
1,2756,0.801691,0.8008522
1,2757,0.801691,0.8008518
1,2758,0.8016916,0.8008522
1,2759,0.801691,0.8008526
1,2760,0.801692,0.8008524
1,2761,0.801692,0.8008524
1,2762,0.8016922,0.8008524
1,2763,0.8016922,0.8008524
1,2764,0.8016926,0.8008522
1,2765,0.8016922,0.8008526
1,2766,0.8016928,0.8008518
1,2767,0.801693,0.8008524
1,2768,0.8016932,0.8008518
1,2769,0.801693,0.8008518
1,2770,0.8016938,0.8008518
1,2771,0.8016936,0.8008524
1,2772,0.8016938,0.8008516
1,2773,0.801694,0.800853
1,2774,0.8016938,0.8008522
1,2775,0.801694,0.8008528
1,2776,0.801694,0.8008524
1,2777,0.8016942,0.800853
1,2778,0.801694,0.8008532
1,2779,0.801695,0.8008532
1,2780,0.8016944,0.8008526
1,2781,0.8016948,0.8008522
1,2782,0.8016946,0.8008528
1,2783,0.8016948,0.8008526
1,2784,0.8016952,0.8008528
1,2785,0.8016954,0.8008526
1,2786,0.801696,0.8008526
1,2787,0.8016958,0.8008522
1,2788,0.8016952,0.800853
1,2789,0.8016956,0.8008528
1,2790,0.8016964,0.8008536
1,2791,0.8016958,0.8008536
1,2792,0.8016964,0.8008532
1,2793,0.8016964,0.8008534
1,2794,0.8016966,0.8008528
1,2795,0.8016964,0.8008532
1,2796,0.8016964,0.8008534
1,2797,0.8016968,0.8008536
1,2798,0.8016976,0.8008536
1,2799,0.8016978,0.8008534
1,2800,0.8016974,0.8008536
1,2801,0.8016978,0.8008526
1,2802,0.801698,0.8008532
1,2803,0.8016982,0.8008528
1,2804,0.8016976,0.8008532
1,2805,0.8016982,0.8008534
1,2806,0.8016988,0.8008534
1,2807,0.801699,0.8008538
1,2808,0.8016988,0.8008542
1,2809,0.801699,0.8008546
1,2810,0.8016992,0.8008546
1,2811,0.8016996,0.8008544
1,2812,0.8017002,0.8008548
1,2813,0.8016998,0.8008548
1,2814,0.8017002,0.8008546
1,2815,0.8017004,0.8008548
1,2816,0.8017006,0.8008554
1,2817,0.8017008,0.8008548
1,2818,0.8017014,0.8008554
1,2819,0.8017014,0.800855
1,2820,0.8017012,0.8008544
1,2821,0.8017014,0.8008556
1,2822,0.801701,0.8008548
1,2823,0.8017014,0.800856
1,2824,0.8017012,0.8008554
1,2825,0.8017016,0.8008554
1,2826,0.8017014,0.8008556
1,2827,0.8017022,0.8008552
1,2828,0.801702,0.800855
1,2829,0.8017022,0.8008558
1,2830,0.8017026,0.8008562
1,2831,0.8017028,0.8008562
1,2832,0.8017024,0.8008556
1,2833,0.801703,0.800857
1,2834,0.8017028,0.8008566
1,2835,0.8017036,0.8008564
1,2836,0.8017032,0.800856
1,2837,0.8017038,0.8008568
1,2838,0.8017034,0.8008574
1,2839,0.8017038,0.8008568
1,2840,0.8017036,0.8008566
1,2841,0.8017036,0.8008572
1,2842,0.8017042,0.8008566
1,2843,0.8017046,0.8008572
1,2844,0.8017046,0.8008568
1,2845,0.801705,0.8008562
1,2846,0.8017046,0.8008568
1,2847,0.8017054,0.800857
1,2848,0.8017052,0.8008566
1,2849,0.8017058,0.8008574
1,2850,0.801706,0.8008572
1,2851,0.8017064,0.8008588
1,2852,0.8017058,0.8008582
1,2853,0.8017072,0.8008594
1,2854,0.8017074,0.8008592
1,2855,0.8017072,0.8008596
1,2856,0.8017072,0.8008594
1,2857,0.8017076,0.8008594
1,2858,0.801707,0.8008604
1,2859,0.8017078,0.8008598
1,2860,0.8017078,0.8008608
1,2861,0.8017084,0.800861
1,2862,0.8017082,0.8008606
1,2863,0.801708,0.8008612
1,2864,0.8017086,0.800861
1,2865,0.801709,0.8008616
1,2866,0.8017088,0.800861
1,2867,0.80171,0.8008618
1,2868,0.801709,0.8008608
1,2869,0.8017106,0.800862
1,2870,0.80171,0.8008616
1,2871,0.80171,0.800862
1,2872,0.8017098,0.8008624
1,2873,0.8017104,0.8008612
1,2874,0.8017108,0.8008618
1,2875,0.801711,0.800862
1,2876,0.8017112,0.8008618
1,2877,0.8017112,0.8008616
1,2878,0.8017122,0.8008618
1,2879,0.8017116,0.8008618
1,2880,0.801712,0.8008616
1,2881,0.8017116,0.800862
1,2882,0.8017126,0.8008608
1,2883,0.801712,0.800862
1,2884,0.8017126,0.8008616
1,2885,0.8017126,0.800862
1,2886,0.8017134,0.8008622
1,2887,0.801713,0.8008626
1,2888,0.801713,0.8008626
1,2889,0.8017134,0.8008628
1,2890,0.8017132,0.800863
1,2891,0.801714,0.8008632
1,2892,0.801713,0.800863
1,2893,0.801714,0.8008638
1,2894,0.8017138,0.8008636
1,2895,0.8017142,0.8008638
1,2896,0.801714,0.8008636
1,2897,0.8017146,0.8008638
1,2898,0.8017138,0.800864
1,2899,0.8017144,0.800864
1,2900,0.8017142,0.8008644
1,2901,0.8017148,0.8008646
1,2902,0.8017146,0.8008642
1,2903,0.801715,0.8008644
1,2904,0.801715,0.8008642
1,2905,0.8017158,0.8008646
1,2906,0.8017152,0.800865
1,2907,0.801716,0.800865
1,2908,0.8017154,0.8008646
1,2909,0.8017164,0.8008648
1,2910,0.8017158,0.8008648
1,2911,0.801717,0.8008652
1,2912,0.801716,0.8008652
1,2913,0.8017178,0.8008662
1,2914,0.8017162,0.8008654
1,2915,0.8017172,0.800866
1,2916,0.8017172,0.8008662
1,2917,0.8017174,0.8008664
1,2918,0.8017174,0.8008666
1,2919,0.8017172,0.8008664
1,2920,0.8017176,0.800867
1,2921,0.8017184,0.8008672
1,2922,0.8017184,0.8008674
1,2923,0.8017188,0.8008676
1,2924,0.8017188,0.8008678
1,2925,0.8017192,0.8008674
1,2926,0.801719,0.800868
1,2927,0.8017198,0.800868
1,2928,0.8017196,0.8008678
1,2929,0.8017198,0.8008678
1,2930,0.8017198,0.8008684
1,2931,0.8017196,0.800868
1,2932,0.80172,0.8008686
1,2933,0.8017204,0.8008688
1,2934,0.8017198,0.800869
1,2935,0.8017204,0.800869
1,2936,0.8017202,0.8008682
1,2937,0.8017206,0.800869
1,2938,0.8017206,0.8008696
1,2939,0.801721,0.8008692
1,2940,0.8017218,0.8008688
1,2941,0.8017206,0.8008694
1,2942,0.8017214,0.8008688
1,2943,0.8017212,0.8008686
1,2944,0.8017218,0.8008684
1,2945,0.8017222,0.8008692
1,2946,0.8017214,0.8008686
1,2947,0.8017226,0.8008694
1,2948,0.8017226,0.8008692
1,2949,0.8017228,0.8008694
1,2950,0.8017228,0.8008704
1,2951,0.801723,0.8008698
1,2952,0.801723,0.8008702
1,2953,0.8017234,0.8008694
1,2954,0.8017232,0.8008702
1,2955,0.8017238,0.8008694
1,2956,0.801724,0.80087
1,2957,0.801724,0.8008696
1,2958,0.8017244,0.80087
1,2959,0.801724,0.8008696
1,2960,0.8017236,0.80087
1,2961,0.8017238,0.80087
1,2962,0.8017238,0.8008706
1,2963,0.8017234,0.8008704
1,2964,0.8017242,0.8008706
1,2965,0.8017246,0.800871
1,2966,0.8017244,0.800871
1,2967,0.8017242,0.8008706
1,2968,0.8017246,0.8008708
1,2969,0.8017242,0.8008706
1,2970,0.8017252,0.8008706
1,2971,0.8017246,0.800871
1,2972,0.8017256,0.8008714
1,2973,0.8017248,0.8008716
1,2974,0.8017258,0.8008716
1,2975,0.801725,0.8008716
1,2976,0.8017258,0.8008722
1,2977,0.801725,0.8008722
1,2978,0.8017258,0.8008718
1,2979,0.8017248,0.800872
1,2980,0.8017262,0.8008724
1,2981,0.8017256,0.800873
1,2982,0.8017268,0.8008734
1,2983,0.8017272,0.8008732
1,2984,0.8017268,0.800874
1,2985,0.801727,0.8008736
1,2986,0.8017272,0.800874
1,2987,0.801727,0.8008738
1,2988,0.8017278,0.8008742
1,2989,0.8017276,0.800874
1,2990,0.8017284,0.800875
1,2991,0.8017282,0.8008746
1,2992,0.8017284,0.800875
1,2993,0.8017286,0.8008742
1,2994,0.8017286,0.8008754
1,2995,0.8017282,0.800875
1,2996,0.8017292,0.8008756
1,2997,0.8017292,0.800875
1,2998,0.801729,0.8008754
1,2999,0.8017292,0.800875
1,3000,0.8017294,0.800876
2,1,0.6526248,0.652624
2,2,0.6527736,0.6527668
2,3,0.7062176,0.7062128
2,4,0.744804,0.7447992
2,5,0.7543778,0.7543638
2,6,0.7683018,0.7680576
2,7,0.7712242,0.7711802
2,8,0.7759104,0.775613
2,9,0.778246,0.7779378
2,10,0.7800894,0.7798564
2,11,0.7837256,0.783554
2,12,0.7854026,0.7851972
2,13,0.7865804,0.786291
2,14,0.788116,0.7878508
2,15,0.7892734,0.7889122
2,16,0.789814,0.7894394
2,17,0.7908408,0.7904064
2,18,0.7915862,0.7911752
2,19,0.792323,0.7919738
2,20,0.7928668,0.7924358
2,21,0.7935416,0.7930684
2,22,0.794067,0.7935484
2,23,0.7943722,0.793879
2,24,0.7949514,0.7944836
2,25,0.7950768,0.794557
2,26,0.7953532,0.7948422
2,27,0.7955902,0.7950502
2,28,0.7958472,0.795322
2,29,0.7960738,0.7955452
2,30,0.796293,0.7957508
2,31,0.7964214,0.795899
2,32,0.7966934,0.796135
2,33,0.7968466,0.7962696
2,34,0.7970284,0.796477
2,35,0.7972358,0.796709
2,36,0.7973884,0.7968514
2,37,0.7974226,0.7968616
2,38,0.7976324,0.7970596
2,39,0.7979394,0.7973476
2,40,0.7980602,0.797478
2,41,0.7982384,0.7976328
2,42,0.798376,0.7977446
2,43,0.7984858,0.7978702
2,44,0.7986084,0.7980038
2,45,0.7987464,0.7981318
2,46,0.798825,0.7982146
2,47,0.7989488,0.7983562
2,48,0.7990408,0.7984174
2,49,0.7991792,0.7985318
2,50,0.7993016,0.7986752
2,51,0.7993762,0.7987306
2,52,0.7994852,0.7988376
2,53,0.7995958,0.7989456
2,54,0.799656,0.7989926
2,55,0.799731,0.799072
2,56,0.7997942,0.7991368
2,57,0.7998668,0.7992366
2,58,0.7999186,0.7992772
2,59,0.8000586,0.7994068
2,60,0.8001686,0.7995272
2,61,0.800256,0.7996014
2,62,0.8003304,0.799668
2,63,0.8003744,0.7997126
2,64,0.8004224,0.799741
2,65,0.8004846,0.7998078
2,66,0.8005472,0.799863
2,67,0.8006362,0.7999662
2,68,0.8006958,0.8000226
2,69,0.8007512,0.8000666
2,70,0.800819,0.8001306
2,71,0.8008634,0.8001448
2,72,0.8008962,0.8001778
2,73,0.800961,0.8002302
2,74,0.8010642,0.8003198
2,75,0.8010966,0.8003606
2,76,0.801141,0.800397
2,77,0.8011826,0.8004444
2,78,0.8012356,0.8004776
2,79,0.801256,0.8005064
2,80,0.8012898,0.800538
2,81,0.8013816,0.800623
2,82,0.8014112,0.800661
2,83,0.801474,0.8007224
2,84,0.8015076,0.8007566
2,85,0.8015506,0.8007824
2,86,0.8016426,0.8008798
2,87,0.801676,0.8009096
2,88,0.8017172,0.800943
2,89,0.8017604,0.800972
2,90,0.8017938,0.80101
2,91,0.8018268,0.8010368
2,92,0.8018662,0.801075
2,93,0.8018954,0.8010984
2,94,0.801925,0.801134
2,95,0.8019676,0.8011514
2,96,0.8019888,0.8011622
2,97,0.8020172,0.801193
2,98,0.8020454,0.8012348
2,99,0.8020812,0.801266
2,100,0.8021098,0.8012922
2,101,0.802136,0.8013084
2,102,0.8021646,0.8013236
2,103,0.8021894,0.8013452
2,104,0.8022432,0.801406
2,105,0.8022692,0.801432
2,106,0.8022936,0.801461
2,107,0.8023158,0.8014832
2,108,0.8023336,0.8014948
2,109,0.8023574,0.8015144
2,110,0.8023742,0.8015266
2,111,0.802403,0.8015454
2,112,0.8024242,0.8015564
2,113,0.802447,0.8015834
2,114,0.8024632,0.8015946
2,115,0.8024874,0.8016206
2,116,0.802508,0.8016306
2,117,0.8025316,0.8016384
2,118,0.802561,0.8016524
2,119,0.802576,0.8016598
2,120,0.8026182,0.8016874
2,121,0.8026372,0.8017022
2,122,0.8026526,0.801708
2,123,0.8026712,0.8017234
2,124,0.8026982,0.8017426
2,125,0.8027148,0.8017638
2,126,0.8027748,0.8018216
2,127,0.8027964,0.8018344
2,128,0.8028232,0.8018368
2,129,0.8028486,0.8018562
2,130,0.8028624,0.801856
2,131,0.8028832,0.8018738
2,132,0.8029054,0.8018898
2,133,0.8029324,0.8019142
2,134,0.802953,0.8019354
2,135,0.8029762,0.80196
2,136,0.8029948,0.8019754
2,137,0.8030084,0.8019848
2,138,0.8030256,0.8019934
2,139,0.8030408,0.802015
2,140,0.8030548,0.8020246
2,141,0.8030738,0.8020362
2,142,0.8031546,0.8021256
2,143,0.8031726,0.8021492
2,144,0.8031932,0.8021572
2,145,0.803214,0.8021762
2,146,0.8032298,0.8021794
2,147,0.8032468,0.802191
2,148,0.803258,0.8021994
2,149,0.803278,0.8022168
2,150,0.8032932,0.8022252
2,151,0.8033106,0.8022368
2,152,0.8033356,0.8022466
2,153,0.8033542,0.8022656
2,154,0.8033652,0.8022784
2,155,0.803376,0.802281
2,156,0.8033954,0.8022916
2,157,0.8034086,0.8023052
2,158,0.8034278,0.8023214
2,159,0.8034526,0.802339
2,160,0.8034746,0.8023528
2,161,0.8034874,0.8023642
2,162,0.8035032,0.8023758
2,163,0.8035124,0.8023804
2,164,0.8035296,0.802386
2,165,0.8035486,0.8023976
2,166,0.8035598,0.8024006
2,167,0.803575,0.8024202
2,168,0.8035862,0.8024264
2,169,0.8036008,0.802435
2,170,0.8036152,0.8024476
2,171,0.8036242,0.802452
2,172,0.8036396,0.8024654
2,173,0.8036522,0.8024672
2,174,0.8036616,0.8024686
2,175,0.8036706,0.8024756
2,176,0.8036876,0.8024852
2,177,0.8036982,0.802495
2,178,0.803711,0.8025042
2,179,0.8037298,0.8025248
2,180,0.8037382,0.8025256
2,181,0.8037484,0.802535
2,182,0.8037572,0.8025426
2,183,0.8037696,0.802544
2,184,0.8037804,0.8025496
2,185,0.80379,0.8025588
2,186,0.8038102,0.8025678
2,187,0.8038238,0.8025778
2,188,0.803835,0.802575
2,189,0.8038458,0.8025784
2,190,0.8038532,0.802584
2,191,0.803861,0.8025826
2,192,0.8038722,0.8025954
2,193,0.8038802,0.802598
2,194,0.8038898,0.802606
2,195,0.8039066,0.8026262
2,196,0.8039242,0.8026382
2,197,0.8039372,0.8026442
2,198,0.803945,0.8026492
2,199,0.8039562,0.8026542
2,200,0.803964,0.8026502
2,201,0.803972,0.8026458
2,202,0.8039868,0.8026458
2,203,0.8039936,0.8026504
2,204,0.8040084,0.8026558
2,205,0.804015,0.802657
2,206,0.8040248,0.8026624
2,207,0.8040532,0.802685
2,208,0.8040676,0.8026826
2,209,0.8040814,0.8026816
2,210,0.8040918,0.8026944
2,211,0.804103,0.8027026
2,212,0.8041142,0.8027106
2,213,0.8041272,0.8027136
2,214,0.8041378,0.8027182
2,215,0.8041452,0.8027322
2,216,0.8041598,0.8027376
2,217,0.804179,0.8027502
2,218,0.8041918,0.8027594
2,219,0.8041996,0.8027618
2,220,0.8042086,0.8027608
2,221,0.8042164,0.802764
2,222,0.804222,0.8027652
2,223,0.8042312,0.8027738
2,224,0.8042416,0.8027786
2,225,0.8042518,0.8027792
2,226,0.8042592,0.802782
2,227,0.804265,0.8027904
2,228,0.804274,0.8027894
2,229,0.8042798,0.8027982
2,230,0.804287,0.8028028
2,231,0.8042928,0.8028056
2,232,0.8043054,0.8028084
2,233,0.8043138,0.8028064
2,234,0.8043232,0.8028114
2,235,0.804331,0.8028152
2,236,0.8043752,0.8028658
2,237,0.8043828,0.8028728
2,238,0.8043896,0.8028796
2,239,0.804397,0.8028854
2,240,0.8044198,0.802911
2,241,0.8044304,0.8029182
2,242,0.8044344,0.8029202
2,243,0.804444,0.8029262
2,244,0.8044504,0.8029316
2,245,0.8044592,0.802934
2,246,0.8044728,0.8029404
2,247,0.804483,0.8029494
2,248,0.8044938,0.8029546
2,249,0.8045058,0.80296
2,250,0.8045122,0.802962
2,251,0.804521,0.8029626
2,252,0.8045318,0.802973
2,253,0.8045396,0.8029766
2,254,0.8045548,0.8029816
2,255,0.8045664,0.802992
2,256,0.8045778,0.8030028
2,257,0.8045882,0.8030064
2,258,0.804596,0.8030012
2,259,0.8046058,0.8030036
2,260,0.804613,0.8030042
2,261,0.8046216,0.8030044
2,262,0.8046258,0.8030078
2,263,0.8046406,0.8030222
2,264,0.8046462,0.8030214
2,265,0.8046526,0.8030238
2,266,0.8046628,0.8030278
2,267,0.8046702,0.8030324
2,268,0.80468,0.8030418
2,269,0.804685,0.8030404
2,270,0.8046972,0.8030416
2,271,0.8047106,0.8030506
2,272,0.8047198,0.8030566
2,273,0.8047284,0.8030674
2,274,0.8047478,0.8030794
2,275,0.8047516,0.8030802
2,276,0.8047654,0.8030944
2,277,0.8047722,0.8031
2,278,0.8047786,0.8031028
2,279,0.8047876,0.8031098
2,280,0.8048006,0.8031154
2,281,0.8048058,0.8031172
2,282,0.8048116,0.8031216
2,283,0.804827,0.8031388
2,284,0.8048378,0.8031472
2,285,0.8048442,0.8031474
2,286,0.8048504,0.8031498
2,287,0.8048578,0.8031534
2,288,0.8048624,0.8031566
2,289,0.8048704,0.803162
2,290,0.8048802,0.8031672
2,291,0.804887,0.803167
2,292,0.8048964,0.803176
2,293,0.8049044,0.8031774
2,294,0.8049106,0.8031818
2,295,0.8049182,0.8031856
2,296,0.8049248,0.8031878
2,297,0.8049294,0.8031866
2,298,0.8049424,0.8032008
2,299,0.8049466,0.8031992
2,300,0.8049566,0.8032082
2,301,0.804966,0.8032164
2,302,0.804973,0.8032208
2,303,0.8049808,0.803225
2,304,0.8049872,0.803222
2,305,0.804994,0.8032198
2,306,0.8050026,0.8032252
2,307,0.8050092,0.803225
2,308,0.8050294,0.803237
2,309,0.805038,0.8032392
2,310,0.8050438,0.8032384
2,311,0.8050482,0.8032366
2,312,0.8050512,0.8032392
2,313,0.8050574,0.8032362
2,314,0.8050686,0.8032428
2,315,0.8050742,0.8032456
2,316,0.8050802,0.8032512
2,317,0.8050882,0.8032538
2,318,0.8050928,0.8032564
2,319,0.8050982,0.8032574
2,320,0.8051066,0.8032736
2,321,0.8051164,0.8032794
2,322,0.8051274,0.8032804
2,323,0.8051468,0.8032946
2,324,0.805151,0.8032956
2,325,0.8051628,0.803295
2,326,0.8051686,0.8033
2,327,0.8051716,0.8032968
2,328,0.805178,0.8032984
2,329,0.8051874,0.803304
2,330,0.8051918,0.8033024
2,331,0.8051966,0.8032994
2,332,0.8052,0.8032996
2,333,0.8052074,0.8033036
2,334,0.8052134,0.8033104
2,335,0.8052174,0.8033146
2,336,0.8052228,0.803318
2,337,0.8052288,0.8033202
2,338,0.8052352,0.8033172
2,339,0.805242,0.8033236
2,340,0.805251,0.8033264
2,341,0.8052602,0.8033244
2,342,0.8052662,0.8033192
2,343,0.805281,0.8033372
2,344,0.805287,0.80334
2,345,0.8052926,0.8033398
2,346,0.805298,0.803343
2,347,0.8053108,0.8033578
2,348,0.8053164,0.8033636
2,349,0.8053218,0.8033666
2,350,0.8053294,0.8033638
2,351,0.8053378,0.8033624
2,352,0.8053516,0.8033702
2,353,0.8053542,0.8033706
2,354,0.8053566,0.803371
2,355,0.8053618,0.8033772
2,356,0.8053684,0.8033834
2,357,0.8053742,0.8033864
2,358,0.8053792,0.8033888
2,359,0.805388,0.8033962
2,360,0.8053944,0.8033908
2,361,0.8054014,0.8033936
2,362,0.8054072,0.8033932
2,363,0.805412,0.8033944
2,364,0.805416,0.8033948
2,365,0.8054218,0.8033964
2,366,0.8054354,0.8034022
2,367,0.8054392,0.803402
2,368,0.8054592,0.803425
2,369,0.8054692,0.8034326
2,370,0.8054736,0.8034322
2,371,0.8054818,0.8034364
2,372,0.8054878,0.80344
2,373,0.8054942,0.8034458
2,374,0.805497,0.803446
2,375,0.8055046,0.803451
2,376,0.8055134,0.803453
2,377,0.8055186,0.803457
2,378,0.805525,0.8034646
2,379,0.8055332,0.8034662
2,380,0.805541,0.8034704
2,381,0.8055476,0.803471
2,382,0.8055562,0.803471
2,383,0.8055604,0.8034758
2,384,0.805567,0.8034814
2,385,0.8055774,0.8034878
2,386,0.8055852,0.8034924
2,387,0.8055922,0.8034984
2,388,0.8055986,0.8035044
2,389,0.805603,0.8035056
2,390,0.8056068,0.803509
2,391,0.8056134,0.8035132
2,392,0.805617,0.8035142
2,393,0.80562,0.8035164
2,394,0.8056218,0.8035184
2,395,0.8056274,0.8035206
2,396,0.8056342,0.8035198
2,397,0.8056414,0.8035168
2,398,0.8056446,0.8035138
2,399,0.8056494,0.8035192
2,400,0.8056564,0.8035216
2,401,0.8056602,0.803521
2,402,0.8056672,0.8035256
2,403,0.8056736,0.8035282
2,404,0.8056822,0.8035324
2,405,0.8056886,0.8035332
2,406,0.8056946,0.8035322
2,407,0.8057068,0.8035414
2,408,0.805711,0.8035436
2,409,0.8057186,0.8035462
2,410,0.8057284,0.803545
2,411,0.8057412,0.8035618
2,412,0.8057472,0.8035604
2,413,0.8057518,0.8035578
2,414,0.8057562,0.8035568
2,415,0.8057622,0.8035582
2,416,0.8057684,0.8035582
2,417,0.8057714,0.8035542
2,418,0.8057746,0.8035542
2,419,0.8057772,0.803556
2,420,0.8057802,0.8035574
2,421,0.8057838,0.803558
2,422,0.8057934,0.80356
2,423,0.8058006,0.803557
2,424,0.8058082,0.8035572
2,425,0.8058226,0.8035642
2,426,0.8058298,0.8035692
2,427,0.8058374,0.8035682
2,428,0.805842,0.8035694
2,429,0.8058468,0.8035666
2,430,0.8058516,0.803568
2,431,0.8058568,0.803565
2,432,0.805861,0.8035676
2,433,0.805866,0.8035684
2,434,0.8058716,0.8035726
2,435,0.8058766,0.8035736
2,436,0.8058812,0.8035748
2,437,0.8058878,0.803576
2,438,0.8058996,0.8035758
2,439,0.8059036,0.8035752
2,440,0.8059078,0.8035758
2,441,0.8059108,0.8035796
2,442,0.8059142,0.8035818
2,443,0.8059202,0.8035802
2,444,0.8059242,0.8035834
2,445,0.8059274,0.8035804
2,446,0.805932,0.8035806
2,447,0.805939,0.8035858
2,448,0.8059434,0.8035852
2,449,0.8059468,0.8035876
2,450,0.8059504,0.803592
2,451,0.8059556,0.803591
2,452,0.8059632,0.8036022
